gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,at,che,dlc,ebit,lct,revt,costat,mkvalt,gsector
003107,20111231,2011,INDL,C,D,STD,CLF,USD,14541.7000,521.6000,146.6000,2393.5000,1493.3000,6794.3000,A,8855.0717,15
003107,20121231,2012,INDL,C,D,STD,CLF,USD,13574.9000,195.2000,148.2000,696.9000,1381.5000,5872.7000,A,5496.0707,15
003107,20131231,2013,INDL,C,D,STD,CLF,USD,13121.9000,335.5000,69.9000,705.2000,1085.5000,5691.4000,A,4013.4325,15
003107,20141231,2014,INDL,C,D,STD,CLF,USD,3164.0000,290.9000,96.3000,-8722.5000,958.6000,4623.7000,A,1094.1836,15
003107,20161231,2016,INDL,C,D,STD,CLF,USD,1923.9000,323.4000,17.4000,272.3000,391.1000,2118.0000,A,1960.1523,15
003107,20171231,2017,INDL,C,D,STD,CLF,USD,2953.4000,1007.7000,16.9000,406.0000,452.2000,2335.3000,A,2144.2612,15
003107,20181231,2018,INDL,C,D,STD,CLF,USD,3529.6000,823.2000,0.0000,668.6000,468.2000,2333.4000,A,2250.1863,15
003107,20191231,2019,INDL,C,D,STD,CLF,USD,3503.8000,352.6000,0.0000,438.5000,409.4000,1989.9000,A,2268.7056,15
003121,20030630,2003,INDL,C,D,STD,CLX,USD,3652.0000,172.0000,574.0000,844.0000,1451.0000,4144.0000,A,9113.3241,30
003121,20040630,2004,INDL,C,D,STD,CLX,USD,3834.0000,232.0000,291.0000,865.0000,1268.0000,4324.0000,A,11454.5484,30
003121,20050630,2005,INDL,C,D,STD,CLX,USD,3617.0000,293.0000,361.0000,817.0000,1348.0000,4388.0000,A,8451.7768,30
003121,20060630,2006,INDL,C,D,STD,CLX,USD,3616.0000,192.0000,308.0000,779.0000,1130.0000,4644.0000,A,9224.6391,30
003121,20070630,2007,INDL,C,D,STD,CLX,USD,3666.0000,182.0000,574.0000,876.0000,1427.0000,4847.0000,A,9392.9976,30
003121,20080630,2008,INDL,C,D,STD,CLX,USD,4708.0000,214.0000,755.0000,923.0000,1661.0000,5273.0000,A,7205.5836,30
003121,20090630,2009,INDL,C,D,STD,CLX,USD,4576.0000,206.0000,998.0000,1030.0000,1937.0000,5450.0000,A,7769.1911,30
003121,20100630,2010,INDL,C,D,STD,CLX,USD,4555.0000,87.0000,671.0000,1097.0000,1647.0000,5534.0000,A,8625.6324,30
003121,20110630,2011,INDL,C,D,STD,CLX,USD,4163.0000,259.0000,459.0000,936.0000,1365.0000,5231.0000,A,8839.1585,30
003121,20120630,2012,INDL,C,D,STD,CLX,USD,4355.0000,267.0000,1150.0000,906.0000,2061.0000,5468.0000,A,9388.0625,30
003121,20130630,2013,INDL,C,D,STD,CLX,USD,4311.0000,312.0000,202.0000,966.0000,1134.0000,5623.0000,A,10838.7124,30
003121,20140630,2014,INDL,C,D,STD,CLX,USD,4258.0000,338.0000,718.0000,958.0000,1638.0000,5591.0000,A,11771.9544,30
003121,20150630,2015,INDL,C,D,STD,CLX,USD,4164.0000,382.0000,398.0000,1000.0000,1405.0000,5655.0000,A,13378.4283,30
003121,20160630,2016,INDL,C,D,STD,CLX,USD,4518.0000,401.0000,526.0000,1056.0000,1558.0000,5761.0000,A,17901.4385,30
003121,20170630,2017,INDL,C,D,STD,CLX,USD,4573.0000,420.0000,806.0000,1117.0000,1809.0000,5973.0000,A,17189.8254,30
003121,20180630,2018,INDL,C,D,STD,CLX,USD,5060.0000,131.0000,200.0000,1125.0000,1200.0000,6124.0000,A,17309.7008,30
003121,20190630,2019,INDL,C,D,STD,CLX,USD,5116.0000,111.0000,398.0000,1107.0000,1440.0000,6214.0000,A,19243.7835,30
003138,20151231,2015,INDL,C,D,STD,COKE,USD,1850.8160,55.4980,7.0630,98.1440,326.5530,2306.4580,A,1303.4864,30
003138,20161231,2016,INDL,C,D,STD,COKE,USD,2449.4840,21.8500,7.5270,131.8590,457.9070,3156.4280,A,1277.3467,30
003138,20171231,2017,INDL,C,D,STD,COKE,USD,3072.9600,16.9020,8.2210,96.1790,639.4520,4323.6680,A,1537.1717,30
003138,20181231,2018,INDL,C,D,STD,COKE,USD,3009.9280,13.5480,8.6170,66.4570,601.7370,4625.3640,A,1266.6706,30
003138,20191231,2019,INDL,C,D,STD,COKE,USD,3126.9260,9.6140,24.4270,191.3310,622.1950,4826.5490,A,2028.6851,30
003144,20021231,2002,INDL,C,D,STD,KO,USD,24501.0000,2345.0000,2655.0000,5458.0000,7341.0000,19564.0000,A,108327.7194,30
003144,20031231,2003,INDL,C,D,STD,KO,USD,27342.0000,3482.0000,2906.0000,5730.0000,7886.0000,21044.0000,A,123907.7490,30
003144,20041231,2004,INDL,C,D,STD,KO,USD,31327.0000,6768.0000,6021.0000,6178.0000,10971.0000,21962.0000,A,100324.8760,30
003144,20051231,2005,INDL,C,D,STD,KO,USD,29427.0000,4767.0000,4546.0000,6123.0000,9836.0000,23104.0000,A,95494.3900,30
003144,20061231,2006,INDL,C,D,STD,KO,USD,29963.0000,2590.0000,3268.0000,6597.0000,8890.0000,24088.0000,A,111843.5000,30
003144,20071231,2007,INDL,C,D,STD,KO,USD,43269.0000,4308.0000,6052.0000,7520.0000,13225.0000,28857.0000,A,142255.6600,30
003144,20081231,2008,INDL,C,D,STD,KO,USD,40519.0000,4979.0000,6531.0000,8796.0000,12988.0000,31944.0000,A,104664.2400,30
003144,20091231,2009,INDL,C,D,STD,KO,USD,48671.0000,9213.0000,6800.0000,8544.0000,13721.0000,30990.0000,A,131271.0000,30
003144,20101231,2010,INDL,C,D,STD,KO,USD,72921.0000,11337.0000,9376.0000,9587.0000,18508.0000,35119.0000,A,150744.8400,30
003144,20111231,2011,INDL,C,D,STD,KO,USD,79974.0000,14035.0000,14912.0000,10929.0000,24283.0000,46565.0000,A,158342.1100,30
003144,20121231,2012,INDL,C,D,STD,KO,USD,86174.0000,16551.0000,17874.0000,11224.0000,27821.0000,48017.0000,A,162001.2500,30
003144,20131231,2013,INDL,C,D,STD,KO,USD,90055.0000,20268.0000,17925.0000,11128.0000,27811.0000,46854.0000,A,181846.6200,30
003144,20141231,2014,INDL,C,D,STD,KO,USD,92023.0000,21675.0000,22682.0000,10559.0000,32374.0000,45998.0000,A,184332.5200,30
003144,20151231,2015,INDL,C,D,STD,KO,USD,90093.0000,19900.0000,15806.0000,10240.0000,26930.0000,44294.0000,A,185759.0400,30
003144,20161231,2016,INDL,C,D,STD,KO,USD,87270.0000,22201.0000,16025.0000,9974.0000,26532.0000,41863.0000,A,177780.4800,30
003144,20171231,2017,INDL,C,D,STD,KO,USD,87896.0000,20675.0000,16503.0000,9430.0000,27194.0000,35410.0000,A,195402.9200,30
003144,20181231,2018,INDL,C,D,STD,KO,USD,83216.0000,15964.0000,18191.0000,9748.0000,29223.0000,31856.0000,A,202089.8000,30
003144,20191231,2019,INDL,C,D,STD,KO,USD,86381.0000,11175.0000,15528.0000,10541.0000,26973.0000,37266.0000,A,236898.0000,30
003153,20031231,2003,INDL,C,D,STD,CDE,USD,258.2760,81.6820,2.3670,-12.3390,22.4600,107.7200,A,1231.9261,15
003153,20061231,2006,INDL,C,D,STD,CDE,USD,849.6260,341.0450,0.8940,68.5800,58.5150,216.5730,A,1376.0753,15
003153,20071231,2007,INDL,C,D,STD,CDE,USD,2651.6940,151.7100,30.8310,41.4940,111.6770,215.3190,A,2719.2378,15
003153,20091231,2009,INDL,C,D,STD,CDE,USD,3054.0350,22.7820,15.4030,-25.2610,188.6080,300.6180,A,1450.3986,15
003153,20101231,2010,INDL,C,D,STD,CDE,USD,3157.5270,66.1430,63.3170,74.9000,270.7170,515.4570,A,2440.1131,15
003153,20111231,2011,INDL,C,D,STD,CDE,USD,3264.4410,195.3260,32.6020,306.7960,252.0810,1021.2000,A,2164.2717,15
003153,20121231,2012,INDL,C,D,STD,CDE,USD,3221.4010,126.8350,55.9830,153.5450,238.2520,895.4920,A,2222.4132,15
003153,20131231,2013,INDL,C,D,STD,CDE,USD,2885.9780,206.6900,2.5050,-812.8130,144.5610,745.9940,A,1115.8466,15
003153,20161231,2016,INDL,C,D,STD,CDE,USD,1318.9090,162.1820,12.0390,69.1040,116.6340,665.7770,A,1644.6810,15
003153,20171231,2017,INDL,C,D,STD,CDE,USD,1701.1750,192.0320,30.7530,43.2260,228.7290,709.5980,A,1392.2850,15
003153,20191231,2019,INDL,C,D,STD,CDE,USD,1378.6360,55.6450,35.8500,-344.8100,190.6520,711.5020,A,1951.5543,15
003157,20060930,2006,INDL,C,D,STD,COHR,USD,1082.5240,493.9980,0.0080,43.0430,126.5780,584.6520,A,1088.7399,45
003157,20070930,2007,INDL,C,D,STD,COHR,USD,947.6000,364.2830,0.1090,34.2720,128.7450,601.1530,A,1012.1882,45
003157,20110930,2011,INDL,C,D,STD,COHR,USD,843.2660,220.2030,0.0150,113.2020,162.4050,802.8340,A,1019.0971,45
003157,20120930,2012,INDL,C,D,STD,COHR,USD,880.7720,224.9290,0.0170,93.4900,153.7880,769.0880,A,1088.9916,45
003157,20130930,2013,INDL,C,D,STD,COHR,USD,966.4780,250.1100,0.0020,87.2880,145.8280,810.1260,A,1501.1110,45
003157,20140930,2014,INDL,C,D,STD,COHR,USD,999.3750,318.2750,0.0000,76.8660,117.3190,794.6390,A,1531.1815,45
003157,20150930,2015,INDL,C,D,STD,COHR,USD,968.9470,325.5150,0.0000,103.7420,122.5990,802.4600,A,1311.1590,45
003157,20160930,2016,INDL,C,D,STD,COHR,USD,1161.1480,399.9530,20.0000,137.8250,201.4940,857.3850,A,2688.7750,45
003157,20170930,2017,INDL,C,D,STD,COHR,USD,2337.8000,476.6730,5.0780,372.4820,419.1450,1723.3110,A,5792.4723,45
003157,20180930,2018,INDL,C,D,STD,COHR,USD,2259.9690,311.4730,5.0720,394.5180,372.8380,1902.5730,A,4184.0448,45
003157,20190930,2019,INDL,C,D,STD,COHR,USD,2083.1690,309.9780,14.8630,86.4580,240.3140,1430.6400,A,3686.5130,45
003170,20021231,2002,INDL,C,D,STD,CL,USD,7087.2000,167.9000,393.1000,2023.6000,2148.7000,9294.3000,A,28102.5849,30
003170,20031231,2003,INDL,C,D,STD,CL,USD,7478.8000,265.3000,418.0000,2138.7000,2445.4000,9903.4000,A,26711.5349,30
003170,20041231,2004,INDL,C,D,STD,CL,USD,8672.9000,319.6000,585.6000,2201.5000,2730.7000,10584.2000,A,26942.1350,30
003170,20051231,2005,INDL,C,D,STD,CL,USD,8507.1000,340.7000,528.2000,2370.6000,2743.0000,11396.9000,A,28311.9794,30
003170,20061231,2006,INDL,C,D,STD,CL,USD,9138.0000,489.5000,950.8000,2572.4000,3469.1000,12237.7000,A,33445.8732,30
003170,20071231,2007,INDL,C,D,STD,CL,USD,10112.0000,451.3000,294.0000,2960.1000,3162.7000,13791.8000,A,39684.3686,30
003170,20081231,2008,INDL,C,D,STD,CL,USD,9979.3000,567.1000,198.2000,3325.1000,2953.3000,15329.9000,A,34366.8470,30
003170,20091231,2009,INDL,C,D,STD,CL,USD,11134.0000,641.0000,361.0000,3704.0000,3599.0000,15327.0000,A,40595.6548,30
003170,20101231,2010,INDL,C,D,STD,CL,USD,11172.0000,564.0000,609.0000,3768.0000,3728.0000,15564.0000,A,39771.0945,30
003170,20111231,2011,INDL,C,D,STD,CL,USD,12724.0000,950.0000,380.0000,3858.0000,3716.0000,16734.0000,A,44348.8630,30
003170,20121231,2012,INDL,C,D,STD,CL,USD,13394.0000,1000.0000,304.0000,3998.0000,3736.0000,17085.0000,A,48910.5026,30
003170,20131231,2013,INDL,C,D,STD,CL,USD,13876.0000,1135.0000,908.0000,4130.0000,4470.0000,17420.0000,A,59989.7439,30
003170,20141231,2014,INDL,C,D,STD,CL,USD,13459.0000,1289.0000,504.0000,4186.0000,3946.0000,17277.0000,A,62735.4033,30
003170,20151231,2015,INDL,C,D,STD,CL,USD,11958.0000,1072.0000,302.0000,3986.0000,3534.0000,16034.0000,A,59474.2056,30
003170,20161231,2016,INDL,C,D,STD,CL,USD,12123.0000,1386.0000,13.0000,3964.0000,3305.0000,15195.0000,A,57790.6530,30
003170,20171231,2017,INDL,C,D,STD,CL,USD,12676.0000,1553.0000,11.0000,3912.0000,3408.0000,15454.0000,A,65996.1905,30
003170,20181231,2018,INDL,C,D,STD,CL,USD,12161.0000,736.0000,12.0000,3847.0000,3341.0000,15544.0000,A,51360.5818,30
003170,20191231,2019,INDL,C,D,STD,CL,USD,15034.0000,906.0000,659.0000,3759.0000,4038.0000,15693.0000,A,58837.6857,30
003203,20180831,2018,INDL,C,D,STD,CCF,USD,316.4690,34.8280,0.0000,57.8250,28.9350,284.1880,A,1164.7582,15
003226,20021231,2002,INDL,C,D,STD,CMCSA,USD,113105.0000,4047.0000,6953.0000,1659.0000,15383.0000,12460.0000,A,52123.5012,50
003226,20031231,2003,INDL,C,D,STD,CMCSA,USD,109159.0000,4043.0000,3161.0000,1954.0000,9654.0000,18348.0000,A,72497.0038,50
003226,20041231,2004,INDL,C,D,STD,CMCSA,USD,104694.0000,2007.0000,3499.0000,2908.0000,8635.0000,20307.0000,A,73246.7605,50
003226,20051231,2005,INDL,C,D,STD,CMCSA,USD,103146.0000,841.0000,1689.0000,3690.0000,6269.0000,22255.0000,A,55256.8943,50
003226,20061231,2006,INDL,C,D,STD,CMCSA,USD,110405.0000,2974.0000,983.0000,4619.0000,7440.0000,24966.0000,A,87851.4032,50
003226,20071231,2007,INDL,C,D,STD,CMCSA,USD,113417.0000,1061.0000,1495.0000,5618.0000,7952.0000,30895.0000,A,54848.7755,50
003226,20081231,2008,INDL,C,D,STD,CMCSA,USD,113017.0000,1254.0000,2278.0000,6897.0000,8939.0000,34256.0000,A,48033.7154,50
003226,20091231,2009,INDL,C,D,STD,CMCSA,USD,112733.0000,721.0000,1156.0000,7214.0000,7249.0000,35756.0000,A,47191.1832,50
003226,20101231,2010,INDL,C,D,STD,CMCSA,USD,118534.0000,6065.0000,1800.0000,8136.0000,8234.0000,37937.0000,A,60193.2116,50
003226,20111231,2011,INDL,C,D,STD,CMCSA,USD,157818.0000,1674.0000,1367.0000,10876.0000,13241.0000,55842.0000,A,64067.5432,50
003226,20121231,2012,INDL,C,D,STD,CMCSA,USD,164971.0000,12415.0000,2376.0000,12179.0000,16714.0000,62570.0000,A,97880.2338,50
003226,20131231,2013,INDL,C,D,STD,CMCSA,USD,158813.0000,5291.0000,3280.0000,13637.0000,18912.0000,64657.0000,A,134492.2412,50
003226,20141231,2014,INDL,C,D,STD,CMCSA,USD,159339.0000,4512.0000,4217.0000,15141.0000,17410.0000,68775.0000,A,147229.0808,50
003226,20151231,2015,INDL,C,D,STD,CMCSA,USD,166574.0000,2401.0000,3627.0000,16196.0000,18178.0000,74510.0000,A,137824.5191,50
003226,20161231,2016,INDL,C,D,STD,CMCSA,USD,180500.0000,3398.0000,5480.0000,16920.0000,21535.0000,80403.0000,A,164049.0591,50
003226,20171231,2017,INDL,C,D,STD,CMCSA,USD,186949.0000,3447.0000,5134.0000,17795.0000,21561.0000,84526.0000,A,186012.5454,50
003226,20181231,2018,INDL,C,D,STD,CMCSA,USD,251684.0000,3954.0000,4398.0000,19182.0000,27603.0000,94507.0000,A,154109.0061,50
003226,20191231,2019,INDL,C,D,STD,CMCSA,USD,263414.0000,7251.0000,5167.0000,21305.0000,30292.0000,108942.0000,A,204749.9390,50
003246,20040831,2004,INDL,C,D,STD,CMC,USD,1988.0460,123.5590,138.2360,244.5630,783.4770,4766.8270,A,1024.1444,15
003246,20050831,2005,INDL,C,D,STD,CMC,USD,2332.9220,119.4040,149.8760,454.1200,891.9420,6572.5970,A,1739.8608,15
003246,20060831,2006,INDL,C,D,STD,CMC,USD,2898.8680,180.7190,261.8750,584.0620,1182.3050,7555.9240,A,2545.0508,15
003246,20070831,2007,INDL,C,D,STD,CMC,USD,3472.6630,419.2750,158.1570,577.2170,1072.5890,8329.0160,A,3425.3717,15
003246,20080831,2008,INDL,C,D,STD,CMC,USD,4746.3710,219.0260,330.1240,385.2680,1732.4810,10427.3780,A,2961.6153,15
003246,20090831,2009,INDL,C,D,STD,CMC,USD,3687.5560,405.6030,143.7710,108.8590,815.3380,6793.3960,A,1905.8778,15
003246,20100831,2010,INDL,C,D,STD,CMC,USD,3706.1530,399.3130,273.6740,-129.0980,1102.9590,6306.1020,A,1488.5115,15
003246,20110831,2011,INDL,C,D,STD,CMC,USD,3683.1310,222.3900,235.7910,102.9490,1198.8540,7918.4300,A,1357.5245,15
003246,20120831,2012,INDL,C,D,STD,CMC,USD,3441.2460,262.4220,124.6650,232.8960,901.1340,7828.4400,A,1482.3117,15
003246,20130831,2013,INDL,C,D,STD,CMC,USD,3494.8010,396.7700,123.4820,198.4840,781.1090,6889.5750,A,1741.1237,15
003246,20140831,2014,INDL,C,D,STD,CMC,USD,3688.5200,439.0250,145.3460,229.7250,891.1530,7039.9590,A,2036.0851,15
003246,20150831,2015,INDL,C,D,STD,CMC,USD,3372.3020,485.3230,71.6730,291.1270,617.3480,5943.1050,A,1815.4695,15
003246,20160831,2016,INDL,C,D,STD,CMC,USD,3130.8690,539.2440,313.4740,198.9290,821.1180,4610.5260,A,1779.1507,15
003246,20170831,2017,INDL,C,D,STD,CMC,USD,2975.1310,285.3950,19.1820,119.8870,608.4380,4569.6750,A,2187.3487,15
003246,20180831,2018,INDL,C,D,STD,CMC,USD,3328.3040,622.4730,19.7460,246.7350,541.9430,4643.7230,A,2527.5456,15
003246,20190831,2019,INDL,C,D,STD,CMC,USD,3758.7710,192.4610,17.4390,392.4900,694.5900,5829.0020,A,1847.8848,15
003265,20041231,2004,INDL,C,D,STD,CTCO.,USD,783.4310,312.2600,35.7210,103.1870,121.4500,335.0510,I,1048.9682,50
003278,20041231,2004,INDL,C,D,STD,CAR,USD,42555.0000,984.0000,742.0000,3020.0000,,19665.0000,A,24580.0253,20
003278,20061231,2006,INDL,C,D,STD,CAR,USD,13271.0000,172.0000,29.0000,463.0000,1884.0000,5689.0000,A,2194.8328,20
003278,20071231,2007,INDL,C,D,STD,CAR,USD,12474.0000,214.0000,10.0000,600.0000,1104.0000,5986.0000,A,1351.8180,20
003278,20091231,2009,INDL,C,D,STD,CAR,USD,10093.0000,482.0000,12.0000,411.0000,1284.0000,5131.0000,A,1342.4384,20
003278,20101231,2010,INDL,C,D,STD,CAR,USD,10327.0000,911.0000,8.0000,600.0000,933.0000,5185.0000,A,1614.1166,20
003278,20111231,2011,INDL,C,D,STD,CAR,USD,12938.0000,534.0000,37.0000,567.0000,1470.0000,5900.0000,A,1130.7134,20
003278,20121231,2012,INDL,C,D,STD,CAR,USD,15218.0000,606.0000,57.0000,915.0000,1478.0000,7357.0000,A,2121.8103,20
003278,20131231,2013,INDL,C,D,STD,CAR,USD,16284.0000,693.0000,89.0000,875.0000,1568.0000,7937.0000,A,4307.3573,20
003278,20141231,2014,INDL,C,D,STD,CAR,USD,16969.0000,624.0000,28.0000,971.0000,1519.0000,8485.0000,A,7011.4790,20
003278,20151231,2015,INDL,C,D,STD,CAR,USD,17634.0000,452.0000,26.0000,914.0000,1511.0000,8502.0000,A,3549.1620,20
003278,20161231,2016,INDL,C,D,STD,CAR,USD,17643.0000,490.0000,279.0000,859.0000,1767.0000,8659.0000,A,3154.4800,20
003278,20171231,2017,INDL,C,D,STD,CAR,USD,17699.0000,618.0000,26.0000,814.0000,1645.0000,8848.0000,A,3545.5040,20
003278,20181231,2018,INDL,C,D,STD,CAR,USD,19149.0000,620.0000,23.0000,782.0000,1716.0000,9124.0000,A,1699.4880,20
003278,20191231,2019,INDL,C,D,STD,CAR,USD,23126.0000,689.0000,717.0000,785.0000,2225.0000,9172.0000,A,2382.5360,20
003310,20030331,2002,INDL,C,D,STD,CA,USD,11054.0000,1512.0000,828.0000,-111.0000,2974.0000,3116.0000,I,7871.8892,45
003310,20040331,2003,INDL,C,D,STD,CA,USD,10679.0000,1902.0000,2.0000,283.0000,2455.0000,3276.0000,I,15648.4748,45
003310,20050331,2004,INDL,C,D,STD,CA,USD,11163.0000,3125.0000,826.0000,365.0000,3694.0000,3560.0000,I,15907.3477,45
003310,20060331,2005,INDL,C,D,STD,CA,USD,10438.0000,1865.0000,1.0000,253.0000,3377.0000,3796.0000,I,15557.3991,45
003310,20070331,2006,INDL,C,D,STD,CA,USD,10585.0000,2280.0000,11.0000,412.0000,3714.0000,3943.0000,I,13607.3361,45
003310,20080331,2007,INDL,C,D,STD,CA,USD,11756.0000,2796.0000,361.0000,981.0000,4278.0000,4277.0000,I,11470.1175,45
003310,20090331,2008,INDL,C,D,STD,CA,USD,11252.0000,2713.0000,650.0000,1228.0000,4078.0000,4271.0000,I,9056.6997,45
003310,20100331,2009,INDL,C,D,STD,CA,USD,11838.0000,2583.0000,15.0000,1313.0000,3588.0000,4353.0000,I,11957.2609,45
003310,20110331,2010,INDL,C,D,STD,CA,USD,12414.0000,3124.0000,269.0000,1261.0000,3924.0000,4429.0000,I,12145.6140,45
003310,20120331,2011,INDL,C,D,STD,CA,USD,11997.0000,2679.0000,153.0000,1450.0000,3751.0000,4814.0000,I,12848.0035,45
003310,20130331,2012,INDL,C,D,STD,CA,USD,11811.0000,2776.0000,152.0000,1365.0000,3541.0000,4643.0000,I,11284.3918,45
003310,20140331,2013,INDL,C,D,STD,CA,USD,12016.0000,3252.0000,653.0000,1301.0000,3922.0000,4515.0000,I,13592.1652,45
003310,20150331,2014,INDL,C,D,STD,CA,USD,10979.0000,2804.0000,148.0000,1225.0000,2938.0000,4262.0000,I,14201.7528,45
003310,20160331,2015,INDL,C,D,STD,CA,USD,11204.0000,2812.0000,145.0000,1167.0000,2894.0000,4025.0000,I,12703.8308,45
003310,20170331,2016,INDL,C,D,STD,CA,USD,12610.0000,2771.0000,155.0000,1154.0000,3006.0000,4036.0000,I,13113.3335,45
003310,20180331,2017,INDL,C,D,STD,CA,USD,13060.0000,3405.0000,406.0000,1148.0000,3321.0000,4235.0000,I,13968.7323,45
003336,20030331,2002,INDL,C,D,STD,DXC,USD,10433.2000,299.6000,274.8000,751.1000,2987.2000,11346.5000,A,6078.9404,45
003336,20040331,2003,INDL,C,D,STD,DXC,USD,11804.0000,609.7000,60.2000,930.2000,3253.2000,14767.6000,A,7575.6679,45
003336,20050331,2004,INDL,C,D,STD,DXC,USD,12633.9000,1010.3000,85.7000,898.7000,3877.9000,14058.6000,A,8766.8410,45
003336,20060331,2005,INDL,C,D,STD,DXC,USD,12943.3000,1290.7000,85.3000,955.3000,4141.1000,14615.6000,A,10401.7375,45
003336,20070331,2006,INDL,C,D,STD,DXC,USD,13740.2000,1050.1000,93.7000,1049.5000,5656.1000,14854.9000,A,9035.0673,45
003336,20080331,2007,INDL,C,D,STD,DXC,USD,15774.8000,698.9000,838.4000,1173.6000,5590.3000,16499.5000,A,6164.0624,45
003336,20090331,2008,INDL,C,D,STD,DXC,USD,15618.7000,2297.3000,61.9000,1210.9000,4016.2000,16739.9000,A,5581.2232,45
003336,20100331,2009,INDL,C,D,STD,DXC,USD,16455.0000,2784.0000,75.0000,1178.0000,4122.0000,16063.0000,A,8388.7355,45
003336,20110331,2010,INDL,C,D,STD,DXC,USD,16120.0000,1837.0000,170.0000,1079.0000,4178.0000,16042.0000,A,7527.8591,45
003336,20120331,2011,INDL,C,D,STD,DXC,USD,11189.0000,1093.0000,1254.0000,603.0000,4536.0000,16123.0000,A,4646.7179,45
003336,20130331,2012,INDL,C,D,STD,DXC,USD,11251.0000,2054.0000,234.0000,924.0000,3349.0000,14993.0000,A,7392.5737,45
003336,20140331,2013,INDL,C,D,STD,DXC,USD,11389.0000,2443.0000,681.0000,1471.0000,3462.0000,12998.0000,A,8853.6282,45
003336,20150331,2014,INDL,C,D,STD,DXC,USD,10201.0000,2098.0000,904.0000,325.0000,3601.0000,12173.0000,A,9059.1014,45
003336,20160331,2015,INDL,C,D,STD,DXC,USD,7736.0000,1178.0000,710.0000,234.0000,2608.0000,7106.0000,A,4758.9226,45
003336,20170331,2016,INDL,C,D,STD,DXC,USD,8663.0000,1263.0000,738.0000,441.0000,2950.0000,7607.0000,A,9751.0440,45
003336,20180331,2017,INDL,C,D,STD,DXC,USD,33921.0000,2648.0000,2073.0000,3046.0000,9852.0000,24556.0000,A,28688.8493,45
003336,20190331,2018,INDL,C,D,STD,DXC,USD,29574.0000,2899.0000,1942.0000,2281.0000,9453.0000,20753.0000,A,17262.4118,45
003358,20070731,2007,INDL,C,D,STD,CMTL,USD,556.3420,342.9030,0.1350,84.9220,97.5060,445.6840,A,1034.8034,45
003358,20080731,2008,INDL,C,D,STD,CMTL,USD,653.1200,410.0670,0.1080,106.7910,97.5390,531.6270,A,1198.2316,45
003362,20030531,2002,INDL,C,D,STD,CAG,USD,15071.4000,628.6000,535.6000,1551.5000,3803.4000,19839.2000,A,13027.2866,30
003362,20040531,2003,INDL,C,D,STD,CAG,USD,14222.2000,608.6000,413.0000,1488.3000,3004.5000,14522.1000,A,14656.0034,30
003362,20050531,2004,INDL,C,D,STD,CAG,USD,12791.7000,207.6000,125.8000,1411.9000,2388.6000,14566.9000,A,13548.3673,30
003362,20060531,2005,INDL,C,D,STD,CAG,USD,11970.4000,331.6000,431.1000,1164.1000,2964.8000,11579.4000,A,11545.4586,30
003362,20070531,2006,INDL,C,D,STD,CAG,USD,11835.5000,830.3000,39.5000,1352.4000,2680.9000,12047.2000,A,12489.3645,30
003362,20080531,2007,INDL,C,D,STD,CAG,USD,13682.5000,140.9000,614.7000,1020.5000,3651.3000,11605.7000,A,11421.4918,30
003362,20090531,2008,INDL,C,D,STD,CAG,USD,11073.3000,243.2000,28.4000,1199.9000,1574.7000,12731.2000,A,8210.4036,30
003362,20100531,2009,INDL,C,D,STD,CAG,USD,11738.0000,953.2000,260.8000,1306.0000,2036.2000,12079.4000,A,10694.0886,30
003362,20110531,2010,INDL,C,D,STD,CAG,USD,11408.7000,972.4000,363.5000,1328.4000,2125.6000,12303.1000,A,10438.8624,30
003362,20120531,2011,INDL,C,D,STD,CAG,USD,11441.9000,103.0000,78.1000,849.2000,2225.2000,13262.6000,A,10251.4418,30
003362,20130531,2012,INDL,C,D,STD,CAG,USD,20405.3000,183.9000,702.9000,1619.9000,3401.3000,15491.4000,A,14131.7759,30
003362,20140531,2013,INDL,C,D,STD,CAG,USD,19366.4000,183.1000,226.0000,1699.5000,2642.4000,17702.6000,A,13627.8545,30
003362,20150531,2014,INDL,C,D,STD,CAG,USD,17542.2000,183.1000,1015.9000,1557.2000,3310.2000,15832.4000,A,16532.9951,30
003362,20160531,2015,INDL,C,D,STD,CAG,USD,13390.6000,834.5000,610.2000,1242.8000,2532.4000,11642.9000,A,20019.5705,30
003362,20170531,2016,INDL,C,D,STD,CAG,USD,10096.3000,251.4000,227.2000,1234.5000,1720.5000,7826.9000,A,16052.6808,30
003362,20180531,2017,INDL,C,D,STD,CAG,USD,10389.5000,128.0000,584.3000,1279.2000,2336.2000,7938.3000,A,14484.1227,30
003362,20190531,2018,INDL,C,D,STD,CAG,USD,22213.8000,236.6000,21.6000,1506.9000,2142.6000,9538.4000,A,13012.4955,30
003373,20021231,2002,INDL,C,D,STD,CE.2,USD,2528.4400,1457.2250,58.9400,476.2160,397.8180,1966.6280,I,7656.8961,45
003382,20131231,2013,INDL,C,D,STD,SSTK,USD,278.4880,210.0270,0.0000,43.4480,91.9280,235.5150,A,2932.9877,25
003382,20141231,2014,INDL,C,D,STD,SSTK,USD,383.7770,288.4790,0.0000,39.4100,120.3270,327.9710,A,2460.1673,25
003382,20151231,2015,INDL,C,D,STD,SSTK,USD,469.1210,288.3820,0.0000,41.4050,160.7840,425.1490,A,1154.0852,25
